artwork_id,artist_name,title,exhibition_history,is_on_view,date,category_titles,artwork_type_title
122230,"Hale Woodruff (American, 1900–1980)",Twilight,"Art Institute of Chicago, Children's Museum, <a href=""https://www.artic.edu/exhibitions/3221/children-s-museum-negro-in-art-week-primitive-and-modern-lent-by-harlem-museum""><em>The Negro in Art Week: Primitive Africa Sculpture, Modern Painting and Sculpture</em></a>, Nov. 16–Dec. 1, 1927, cat.

New York, Metropolitan Museum of Art, <em>The Harlem Renaissance and Transatlantic Modernism</em>, Feb. 25–July 28, 2024, cat.",False,c. 1926,African Diaspora,Painting
139470,"James McNeill Whistler
American, 1834-1903","Draped Model, Dancing",,False,probably 1891,Prints and Drawings,Print
132705,"György Kepes
American, born Hungary, 1906–2001",Solarization,"Art Institute of Chicago, ""New Faces and Other Recent Acquisitions,"" July 11, 1997–January 19, 1998. (David Travis and Sylvia Wolf)

Art Institute of Chicago, ""Taken by Design: Photographs from The Institute of Design, 1937–1971,"" March 2–May 12, 2002; traveled to San Francisco Museum of Modern Art, July 20–October 20, 2002; and Philadelphia Museum of Art, December 7, 2002–March 2, 2003. (David Travis and Elizabeth Siegel)

Art Institute of Chicago, ""They Seek a City: Chicago and the Art of Migration, 1910–1950,"" March 3–June 2, 2013. (Sarah Kelly Oehler)",False,c. 1938,Photography and Media,Photograph
140644,"Archibald John Motley Jr. (American, 1891–1981)",Self-Portrait,"Chicago Historical Society, <em>The Art of Archibald J. Motley, Jr.</em>, Oct. 23, 1991–Mar. 17, 1992, cat. 6; NY, Studio Museum of Harlem, Apr. 5–June 10, 1992; Atlanta, GA, High Museum, June 29–Sept. 25, 1992; Washington, DC, Corcoran Gallery of Art, Oct. 10, 1992–Jan. 3, 1993.

Chicago, Terra Museum of American Art, <em>On Process: Studio Themes</em>, Jan. 12–Mar. 4, 2001, no cat.

Art Institute of Chicago, Kraft Education Center, <a href=""https://www.artic.edu/exhibitions/93/faces-places-inner-spaces""><em>Faces, Places, Inner Spaces</em></a>, Jun. 14, 2006–Jul. 8, 2007, cat.

Art Institute of Chicago, <a href=""https://www.artic.edu/exhibitions/1567/they-seek-a-city-chicago-and-the-art-of-migration-1910-1950""><em>They Seek a City: Chicago and the Art of Migration, 1910–1950</em></a>, Mar. 3–June 3, 2013, cat. 24.

Durham, NC, Nasher Museum of Art at Duke University, <em>Archibald Motley: Jazz Age Modernist</em>, Jan. 30–June 1, 2014; Fort Worth, Amon Carter Museum of Art, June 14–Sept. 7, 2014; Los Angeles County Museum of Art, Oct. 19, 2014–Feb. 1, 2015; Chicago Cultural Center, Mar. 6–Aug. 31, 2015; Whitney Museum of American Art, Oct. 2, 2015–Jan. 17, 2016 (Chicago only), no cat.

Shanghai Museum, <em>Pathways to Modernism: American Art, 1865–1945</em>, Sept. 28, 2018–Jan. 6, 2019, cat. 35.

New York, Metropolitan Museum of Art, <em>The Harlem Renaissance and Transatlantic Modernism</em>, Feb. 25–July 28, 2024, cat. 42.",False,c. 1920,African American artists,Painting
139483,"James McNeill Whistler
American, 1834-1903","Mother and Child, No. 3",,False,"1891, printed 1895",Prints and Drawings,Print
141111,Egyptian,Amulet of Two Fingers,"Art Institute of Chicago, Grave Goods from Ancient Cultures, Nov. 9, 1991- May 17, 1992.

Chicago, Field Museum of Natural History, <em>Death: Life's Greatest Mystery</em>, Oct. 22, 2022–Sept. 4, 2023; Royal Ontario Museum, Toronto, Oct. 28, 2023-April 7, 2024.",False,Late Period (664–332 BCE),Arts of Africa,Funerary Object
144361,"Pierre Bonnard
French, 1867–1947",Earthly Paradise,"Paris, Galerie Bernheim-Jeune, Exposition Bonnard, May 24–June 11, 1921, n.p., cat. 4, as Paradis.

Paris, Musée des Arts Décoratifs, Cinquante ans de peinture française, March 28–July 2, 1925.

Paris, Galerie Bernheim-Jeune, Exposition retrospective: Bonnard, May–July 1950, p. 22, cat. 25, as Le Paradis Terrestre, 1917.

Nice, Musée des Ponchettes, Bonnard, August–September 1955, n.p. (ill.), cat. 23, p. 29,  as Paradis terrestre, 1916-20. 

Paris, Galeries Bernheim-Jeune, Coup de chapeau à Bonnard, March 3–April 8, 1967, no. 72.

Munich, Kunsthalle der Hypo-Kulturstiftung, Bonnard, summer 1994, n.p., cat. 72, as Das irdische Paradies/Le paradis terrestre, 1916-1920.

London, Tate Gallery, Bonnard, February 12–May 17, 1998, pp. 17, 22, 28, 124, cat. 36, 125 (ill.), as The Earthly Paradise/Le Paradis terrestre, 1916-20; traveled to New York, Museum of Modern Art, June 17–October 13, 1998.

Chicago, Art Institute, Beyond the Easel: Decorative Painting by Bonnard, Vuillard, Denis, and Roussel, 1890-1930, February 25–May 16, 2001, pp. 186, cat. 52, 187 (ill.), 188-190, as Earthly Paradise, 1916-20; traveled to New York, Metropolitan Museum of Art, June 26–September 9, 2001.

Washington, D.C., The Phillips Collection, Pierre Bonnard: early and late, September 22, 2002–January 19, 2003, pp. 37, 39 (ill.), fig. 28, 169 (ill.), pl. 80, 170 (detail), as Earthly Paradise, 1916-20; traveled to Denver Art Museum, March 1–May 25, 2003. 

Fort Worth, Kimbell Art Museum, Bonnard’s Worlds, Nov. 5, 2023–Jan. 28, 2024; Washington, D.C.,
The Phillips Collection, March 2, 2024–June 2, 2024, cat. 1.",False,1916–20,Modern Art,Painting
144797,"Irving Penn
American, 1917–2009","Child of Florence, Italy","Art Institute of Chicago, “Irving Penn, A Career in Photography,” November 22, 1997–February 1, 1998; traveled to St. Petersburg, Russia, State Hermitage Museum, March 1–May 16, 1998; Hamburg, Germany, Deichtorhallen, June 18–September 6, 1998; Munich, Germany, Müchner Stadtmuseum, October 6, 1998–February 21, 1999; San Francisco, California, Friends of Photography/Ansel Adams Center for Photography, November 11, 1999–January 23, 2000; Museum of Fine Arts, Houston, March 25–June 4, 2000; Paris, France, Maison Européenne de la Photographie, September 13–November 5, 2000. (Colin Westerbeck)",False,"October 25, 1948, printed c. 1948",Photography and Media,Photograph
144786,"Irving Penn
American, 1917–2009","The Angel, New York","Art Institute of Chicago, “Irving Penn, A Career in Photography,” November 22, 1997–February 1, 1998; traveled to St. Petersburg, Russia, State Hermitage Museum, March 1–May 16, 1998; Hamburg, Germany, Deichtorhallen, June 18–September 6, 1998; Munich, Germany, Müchner Stadtmuseum, October 6, 1998–February 21, 1999; San Francisco, California, Friends of Photography/Ansel Adams Center for Photography, November 11, 1999–January 23, 2000; Museum of Fine Arts, Houston, March 25–June 4, 2000; Paris, France, Maison Européenne de la Photographie, September 13–November 5, 2000. (Colin Westerbeck)

Art Institute of Chicago, “Irving Penn: A Tribute,” October 31–December 13, 2009. (Matthew S. Witkovsky)",False,"1946, printed September 1990",Photography and Media,Photograph
146926,"Keith Haring
American, 1958-1990",Untitled (Pair of Vases),,False,1981,Contemporary Art,Sculpture
146559,"Noguchi Shohin
Japanese, 1847-1917",The Gathering at the Orchid Pavilion (front); Geese among Reeds (back),,False,1900,Arts of Asia,Painting
146512,"Mike Kelley
American, 1954–2012",Eviscerated Corpse,,False,1989,Contemporary Art,Sculpture
147875,"James McNeill Whistler
American, 1834-1903","Draped Figure, Standing",,False,1891,Prints and Drawings,Print
147604,"Melvin Edwards
American, born 1937",Afrophoenix No. 1,,False,1963,Contemporary Art,Sculpture
153798,"Berthe Morisot
French, 1841-1895",Woman in a Garden,"Possibly London, Dowdeswell Galleries, Impressionist exhibition organized by Durand-Ruel: Paintings, Drawings, and Pastels by Members of the “Société des Impressionistes, April 1883, cat. 1.

Paris, Durand-Ruel Galleries, Berthe Morisot (Madame Eugène Manet): Exposition de son oeuvre, March 5-21, 1896, cat. 1, as Le Jardin, 1883. 

Paris, Galerie Durand-Ruel, 1902 [acc. to Washington 1987 and Clairet 1997]

Paris, Salon d’Automne, 1907, cat. 1 ILL, 7.11.07

Paris, Manzi, Joyant and Cie., 1912, no. 41 [acc. to Washington 1987 and Clairet 1997]

Paris, Galerie Durand-Ruel, Cent oeuvres de Berthe Morisot (1841-1895), November 7-11, 1919, cat. 21.

Paris, Marcel Bernheim Gallery, Réunion d’oeuvres de Berthe Morisot, June-July 1922, cat. 1.

Paris, L. Dru Gallery, Exposition de Pastels, Aquarelles, Dessins, Crayons de Berthe Morisot, May 21-June 25, 1926, cat. 57, as Jardin, 1883.

Paris, Bernheim-Jeune Gallery, Exposition d’oeuvres de Berthe Morisot, May 6-24, 1929, cat. 1, as Le Jardin, prêté par M. et Mme Rouart.

Paris, Musée de l’Orangerie, Exposition: Berthe Morisot, 1941, cat. 43, as Le Jardin, 1883. 

Copenhagen, Ny Carlsberg Glyptotek, August-September 1949, cat. 24, as Le Jardin, 1883. 

London, The Arts Council, Berthe Morisot: An Exhibition of Paintings and Drawings, 1950, cat. 27, as In the Garden, 1883. 

Toronto, Art Gallery of Toronto, Berthe Morisot and Her Circle: Paintings from the Rouart Collection, 1952-1954, cat. 5, as The Garden, 1883; traveled to New York, Metropolitan Museum of Art; Toledo, Toledo Museum of Art; Washington, D.C., The Phillips Collection; San Fransisco, California Palace of The Legion of Honor; Portland, Portland Museum of Art.

Paris, Musée des Arts Décoratifs, La Collection Nathan Cummings, March-May 1965, as Jeune Fille dans un Jardin. [acc. to label on reverse of painting]

Washington, D.C., National Gallery of Art, Selections from the Nathan Cummings Collection, June 28-September 11, 1970, cat. 15, as In the Garden, 1883, also shown in New York, The Metropolitan Museum of Art, July 1-September 7, 1971. 

Washington, D.C., National Gallery of Art, Berthe Morisot: Impressionist, September 6-November 29, 1987, no cat. no. as The Garden; traveled to Fort-Worth, Kimbell Art Museum, December 12, 1987-February 21, 1988; South Hadley, Mount Holyoke College Art Museum, March 14-May 9, 1988. 

Singapore, Singapore Museum of Art, Monet to Moore, April 1-May 30, 1999, traveled to Canberra, National Gallery of Australia, June 11-August 22, 1999; Raleigh, North Carolina Museum of Art, September 10-November 7, 1999; Oregon, Portland Art Museum, November 19-January 23, 2000; The Art Institute of Chicago, march 13-May 28, 2000, cat. 35, as The Garden (LeJardin), 1882-83.

Fort Worth, Tex., Kimbell Museum of Art, The Impressionists: Master Paintings from the Art Institute of Chicago, June 29–November 2, 2008, cat. 20 (ill.).

Paris, France, Marmottan-Monet Museum, Berthe Morisot: 1841-1895, March 7- July 1, 2012. cat. 44.",False,1882/83,Painting and Sculpture of Europe,Painting
150816,"Henri Matisse
French, 1869-1954",Madame Matisse with Her Fan,"Possibly Paris, Chez Paul Rosenberg, Exposition d’œuvres de quelques peintres du XXe siècle, May–June 1927, cat. 30, as Femme assise.

New York, Paul Rosenberg and Company, ""19th and 20th Century French Drawings and Watercolors,"" February 4–March 2, 1963, cat. 19.

Wellesley [MA] College Art Museum, Two Women Collect, Apr. 2–25, 1976, no cat.

Wellesley, Mass., Wellesley College Museum, ""One Century: Wellesley Families Collect,"" April 15–May 30, 1978, cat. 46.

Boston, Institute of Contemporary Art, Twentieth Century Drawings from Massachusetts Collections, July 10–Sept. 2, 1979, exhibition brochure, no cat. no.

Boston, Museum of Fine Arts, The Modern Tradition: Twentieth Century Drawings and Watercolors, Jan. 26–June 22, 1980, no cat.

The Art Institute of Chicago, ""Drawn to Form: Modern Drawings,"" June 11–September 7, 1999, checklist 33. 

Düsseldorf Germany, Kunstsammlung Nordrhein-Westfalen, ""Henri Matisse: Figure, Color, Space,"" October 29, 2005-February 19, 2006, p. 132, cat. 44 (ill.).

The Art Institute of Chicago, ""Drawings in Dialogue: Old Master Through Modern, The Harry B. and Bessie K. Braude Memorial Collection,"" June 3–July 30, 2006, pp. 15, 146, and 191, cat. 140 (ill.).

The Art Institute of Chicago, ""Modern and Contemporary Works on Paper,"" March 24-September 13, 2009, no cat.

New York City, The Metropolitan Museum of Art, Vertigo of Color: Matisse Derain and the Origins of Fauvism, Oct. 11, 2023–Jan. 21, 2024; Houston, Museum of Fine Arts, Houston, Feb. 25, 2024–May 27, 2024, cat. 41.",False,1906,Prints and Drawings,Drawing and Watercolor
158772,"Gondar, Ethiopia
Eastern and Southern Africa",Bound Manuscript: The Miracles of Mary (Te'amire Maryam),"London, Sam Fogg Rare Books and Manuscripts, Ethiopian Art, Sept. 12–Oct. 9, 2001, no. 19.

New York, N.Y., The Museum for African Art, Art That Heals: The Image as Medicine in Ethiopia, Feb. 7–Aug. 31, 1997, fig. 78 (ill.).

New York, The Metropolian Museum of Art, Africa & Byzantium, Nov. 13, 2023-March 3, 2024, cat. 146; Cleveland, Cleveland Museum of Art, April 14-July 21, 2024.",False,Late 17th century,Arts of Africa,Book
159605,"Alexey Brodovitch
American, born Russia, 1898–1971",The Sylphs (Les Sylphides),"Art Institute of Chicago, ""New to View: Recent Acquisitions in Photography,"" February 8–October 19, 2003. (Elizabeth Siegel)

Art Institute of Chicago, ""Photography on Display: Modern Treasures,"" May 9–September 13, 2009. (Matthew S. Witkovsky, Elizabeth Siegel, and Katherine Bussard)

Art Institute of Chicago, Gallery 10 Permanent Collection Rotation, May–October, 2012.",False,1935/37,Photography and Media,Photograph
185651,"Central Ethiopia
Eastern and Southern Africa",Triptych Icon,"Paris, Pavillon des Arts in association with Tigray Cultural Association, Ethiopia, L'Arche Ethiopienne: Art Chrétien d’Ethiope, Sept. 27, 2000–Jan. 7, 2001; traveled to Girona, Spain, Caixa Foundation, Jan. 23–Mar. 31, 2001, pg. 145. 

New York, N.Y., Pace Wildenstein Gallery, Art of Ethiopia, Oct. 18–29, 2005, cat. 27.

Art Institute of Chicago, The Silk Road and Beyond: Travel, Trade, and Transformation, Sept. 30, 2006–Apr. 22, 2007, pp. 76-78 (ill).

New York, The Metropolian Museum of Art, Africa & Byzantium, Nov. 13, 2023-March 3, 2024, cat. 158; Cleveland, Cleveland Museum of Art, April 14-July 21, 2024.",False,Late 17th century,Arts of Africa,Icon
196410,"Victor Grippo
Argentine, 1936–2002","Analogía I, (2da. versión)","Fundação Bienal de São Paulo, XIV Bienal de São Paulo, Oct. 1–Dec. 18, 1977, no cat. no.

Birmingham, Ikon Gallery, Víctor Grippo, Apr. 13–May 20, 1995, cat. 11; Brussels, Palais des Beaux-Arts, June 16–Sept. 3, 1995.

Musee d'art modern de la ville de Paris, Da Adversidade Vivemos, June 1–Sept. 30, 2001, no cat. no.

Museo de Arte Latinoamericano Buenos Aires, Grippo. Una retrospectiva. Obras 1971–2001, July 27–Oct. 22, 2004, cat. 11.

Miami Art Central, Víctor Grippo: Works 1971–2001, Mar. 24–June 18, 2006, no cat.

Philadelphia Museum of Art, Notations: Energy Yes!, Apr. 8–Oct. 30, 2006, no cat.

New York, Alexander and Bonin, Víctor Grippo: Selected Works 1978–2001, Nov. 4–Dec. 20, 2006, no cat.

London, Camden Arts Centre, Víctor Grippo: Tables of Work and Reflection, Dec. 8, 2006–Feb. 4, 2007, no cat. no.

Santiago de Compostela, Centro Galego de Arte Contemporánea, Víctor Grippo: Transformación, July 11–Oct. 20, 2013, cat. 8. 

Mexico City, Museo Universitario Arte Contemporáneo, Víctor Grippo: Transformación, June 28–Oct. 19, 2014, cat. 2; Bogotá, Museo de Arte del Banco de la República, Víctor Grippo: Transformación, Nov. 28, 2014–Mar. 3, 2015, no cat. no.

Fundação Bienal de São Paulo, Incerteza viva: 32nd Bienal de São Paulo, Sept. 7–Dec. 11, 2016, no cat. no.",False,1970/77,Contemporary Art,Installation
186832,Japan,Fireman's Coat (Hikeshi Sashiko Banten),"Art Institute of Chicago, Elizabeth F. Cheney and Agnes Allerton Textile Galleries, Recent Acquisitions of Textiles, 2004-2011, Dec. 13, 2012-May 27, 2013.",False,"Meiji period (1868–1912), c. 1875-1900",Textiles,Textile
206853,"Ed Ruscha
American, born 1937",Blank Book,"Amsterdam, Stedelijk Museum, ""Edward Ruscha,"" Mar. 26-May 9, 1976, n.p. (ill.).

Madrid, Sala Alcalá 31, ""Ed Ruscha Libros,"" Feb. 2-28, 2010.

Art Institute of Chicago, ""Rarely Seen Contemporary Works on Paper,"" July 28, 2012-Jan. 13, 2013, no cat.

New York City, The Museum of Modern Art, ""Ed Ruscha: Now/Then"", September 10, 2023 - January 13, 2024, traveled to Los Angeles County Museum of Art, April 7 - October 6, 2024.",False,1963,Prints and Drawings,Drawing and Watercolor
206851,"Ed Ruscha
American, born 1937",Untitled,"Art Institute of Chicago, ""Rarely Seen Contemporary Works on Paper,"" July 28, 2012-Jan. 13, 2013, no cat.

New York City, The Museum of Modern Art, ""Ed Ruscha: Now/Then"", September 10, 2023 - January 13, 2024, traveled to Los Angeles County Museum of Art, April 7 - October 6, 2024, p. 48 (ill), cat. by Christophe Cherix, et. al.",False,1960,Prints and Drawings,Drawing and Watercolor
